"","Date","Time","Count","Loc","Category","Scientific","CommonName"
"1395","2023/10/14","15-16",1,"CS ","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"1396","2023/10/14","15-16",1,"CS ","Raptor","Falco amurensis","Amur Falcon"
"1397","2023/10/14","16-17",1,"CS ","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"1398","2023/10/14","16-17",1,"CS ","Raptor","Buteo japonicus","Eastern Buzzard"
"1399","2023/10/14","Unknown",3,"CS ","Raptor","Milvus migrans","Black Kite"
"1400","2023/10/14","Unknown",2117,"CS ","Raptor","Butastur indicus","Grey-faced Buzzard"
"1401","2023/10/14","Unknown",1,"CS ","Raptor","Falco peregrinus","Peregrine Falcon"
"1402","2023/10/15","Before 7",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"1403","2023/10/15","Before 7",3,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"1404","2023/10/15","Before 7",1,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"1405","2023/10/15","Before 7",2,"DGS","Else","Delichon dasypus/lagopodum","Asian/Siberian House Martin"
"1406","2023/10/15","7-8",12,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"1407","2023/10/15","7-8",1,"CS ","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"1408","2023/10/15","7-8",4,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"1409","2023/10/15","7-8",1,"CS ","Raptor","Milvus migrans","Black Kite"
"1410","2023/10/15","7-8",1,"DGS","Raptor","Milvus migrans","Black Kite"
"1411","2023/10/15","7-8",22,"CS ","Raptor","Butastur indicus","Grey-faced Buzzard"
"1412","2023/10/15","7-8",7,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"1413","2023/10/15","7-8",2,"DGS","Raptor","Ictinaetus malaiensis","Black Eagle"
"1414","2023/10/15","8-9",1,"DGS","Raptor","Pandion haliaetus","Osprey"
"1415","2023/10/15","8-9",1,"CS ","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"1416","2023/10/15","8-9",13,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"1417","2023/10/15","8-9",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"1418","2023/10/15","8-9",2,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"1419","2023/10/15","8-9",29,"CS ","Raptor","Butastur indicus","Grey-faced Buzzard"
"1420","2023/10/15","8-9",34,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"1421","2023/10/15","8-9",2,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"1422","2023/10/15","9-10",3,"CS ","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"1423","2023/10/15","9-10",5,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"1424","2023/10/15","9-10",2,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"1425","2023/10/15","9-10",14,"CS ","Raptor","Butastur indicus","Grey-faced Buzzard"
"1426","2023/10/15","9-10",10,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"1427","2023/10/15","9-10",2,"DGS","Raptor","Falco amurensis","Amur Falcon"
"1428","2023/10/15","9-10",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"1429","2023/10/15","10-11",1,"CS ","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"1430","2023/10/15","10-11",4,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"1431","2023/10/15","10-11",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"1432","2023/10/15","10-11",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"1433","2023/10/15","10-11",1,"DGS","Raptor","Circus melanoleucos","Pied Harrier"
"1434","2023/10/15","10-11",7,"CS ","Raptor","Butastur indicus","Grey-faced Buzzard"
"1435","2023/10/15","10-11",8,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"1436","2023/10/15","10-11",1,"CS ","Raptor","Buteo japonicus","Eastern Buzzard"
"1437","2023/10/15","10-11",1,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"1438","2023/10/15","10-11",1,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"1439","2023/10/15","10-11",3,"CS ","Raptor","Falco amurensis","Amur Falcon"
"1440","2023/10/15","10-11",5,"DGS","Raptor","Falco amurensis","Amur Falcon"
"1441","2023/10/15","10-11",2,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"1442","2023/10/15","10-11",3,"DGS","Raptor","Elanus caeruleus","Black-winged Kite"
"1443","2023/10/15","10-11",1,"DGS","Raptor","Eagles (unidentified)","Unidentified Eagles"
"1444","2023/10/15","10-11",2,"DGS","Raptor","Falco sp.","Unidentified Falcons"
"1445","2023/10/15","11-12",2,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"1446","2023/10/15","11-12",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"1447","2023/10/15","11-12",1,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"1448","2023/10/15","11-12",2,"CS ","Raptor","Falco amurensis","Amur Falcon"
"1449","2023/10/15","11-12",1,"DGS","Raptor","Falco amurensis","Amur Falcon"
"1450","2023/10/15","12-13",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"1451","2023/10/15","12-13",3,"CS ","Raptor","Falco amurensis","Amur Falcon"
"1452","2023/10/15","12-13",1,"DGS","Raptor","Falco amurensis","Amur Falcon"
"1453","2023/10/15","12-13",3,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"1454","2023/10/15","12-13",3,"DGS","Raptor","Eagles (unidentified)","Unidentified Eagles"
"1455","2023/10/15","13-14",1,"DGS","Raptor","Pernis ptilorhynchus","Crested Honey-buzzard"
"1456","2023/10/15","13-14",1,"CS ","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"1457","2023/10/15","13-14",1,"DGS","Raptor","Tachyspiza gularis","Japanese Sparrowhawk"
"1458","2023/10/15","13-14",1,"CS ","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"1459","2023/10/15","13-14",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"1460","2023/10/15","13-14",2,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"1461","2023/10/15","13-14",1,"DGS","Raptor","Falco amurensis","Amur Falcon"
"1462","2023/10/15","13-14",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"1463","2023/10/15","7-8",1,"CS ","Raptor","Buteo japonicus","Eastern Buzzard"
"1464","2023/10/15","8-9",1,"CS ","Raptor","Buteo japonicus","Eastern Buzzard"
"1465","2023/10/15","8-9",1,"CS ","Raptor","Falco amurensis","Amur Falcon"
"1466","2023/10/15","8-9",1,"CS ","Swift","Apus pacificus","Pacific Swift"
"1467","2023/10/15","9-10",1,"CS ","Raptor","Milvus migrans","Black Kite"
"1468","2023/10/15","12-13",1,"CS ","Raptor","Astur gentilis","Eurasian Goshawk"
"1469","2023/10/15","12-13",1,"CS ","Raptor","Butastur indicus","Grey-faced Buzzard"
"1470","2023/10/15","13-14",1,"CS ","Raptor","Milvus migrans","Black Kite"
"1471","2023/10/15","14-15",5,"CS ","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"1472","2023/10/15","14-15",1,"CS ","Raptor","Milvus migrans","Black Kite"
"1473","2023/10/15","14-15",1,"CS ","Raptor","Falco subbuteo","Eurasian Hobby"
"1474","2023/10/15","15-16",3,"CS ","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"1475","2023/10/15","15-16",1,"CS ","Raptor","Milvus migrans","Black Kite"
"1476","2023/10/15","15-16",1,"CS ","Raptor","Falco peregrinus","Peregrine Falcon"
"1477","2023/10/15","15-16",4,"CS ","Else","Delichon dasypus/lagopodum","Asian/Siberian House Martin"
"1478","2023/10/15","16-17",1,"CS ","Raptor","Circus spilonotus","Eastern Marsh Harrier"
"1479","2023/10/15","16-17",1,"CS ","Raptor","Milvus migrans","Black Kite"
"1480","2023/10/15","16-17",1,"CS ","Raptor","Buteo japonicus","Eastern Buzzard"
"1481","2023/10/15","16-17",2,"CS ","Else","Delichon dasypus/lagopodum","Asian/Siberian House Martin"
"1482","2023/10/16","7-8",1,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"1483","2023/10/16","8-9",1,"DGS","Raptor","Tachyspiza soloensis","Chinese Sparrowhawk"
"1484","2023/10/16","8-9",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"1485","2023/10/16","8-9",1,"CS ","Raptor","Falco tinnunculus","Common Kestrel"
"1486","2023/10/16","8-9",1,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"1487","2023/10/16","8-9",1,"CS ","Raptor","Falco amurensis","Amur Falcon"
"1488","2023/10/16","8-9",2,"DGS","Raptor","Falco amurensis","Amur Falcon"
"1489","2023/10/16","8-9",3,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"1490","2023/10/16","9-10",4,"CS ","Raptor","Butastur indicus","Grey-faced Buzzard"
"1491","2023/10/16","9-10",7,"DGS","Raptor","Butastur indicus","Grey-faced Buzzard"
"1492","2023/10/16","9-10",1,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"1493","2023/10/16","9-10",28,"CS ","Raptor","Falco amurensis","Amur Falcon"
"1494","2023/10/16","9-10",33,"DGS","Raptor","Falco amurensis","Amur Falcon"
"1495","2023/10/16","9-10",1,"CS ","Raptor","Falco subbuteo","Eurasian Hobby"
"1496","2023/10/16","9-10",7,"DGS","Raptor","Falco subbuteo","Eurasian Hobby"
"1497","2023/10/16","10-11",1,"DGS","Raptor","Accipiter nisus","Eurasian Sparrowhawk"
"1498","2023/10/16","10-11",1,"CS ","Raptor","Circus spilonotus","Eastern Marsh Harrier"
"1499","2023/10/16","10-11",1,"DGS","Raptor","Circus spilonotus","Eastern Marsh Harrier"
"1500","2023/10/16","10-11",1,"CS ","Raptor","Milvus migrans","Black Kite"
"1501","2023/10/16","10-11",1,"DGS","Raptor","Milvus migrans","Black Kite"
"1502","2023/10/16","10-11",1,"CS ","Raptor","Buteo japonicus","Eastern Buzzard"
"1503","2023/10/16","10-11",2,"DGS","Raptor","Buteo japonicus","Eastern Buzzard"
"1504","2023/10/16","10-11",1,"DGS","Raptor","Falco tinnunculus","Common Kestrel"
"1505","2023/10/16","10-11",131,"CS ","Raptor","Falco amurensis","Amur Falcon"
"1506","2023/10/16","10-11",74,"DGS","Raptor","Falco amurensis","Amur Falcon"
